"","plot","block","x","y","TOTAL_cm","AHOR_cm","REDOX_cm","coverTotal","monoSp","GSM","LOI","fWAS","pH","EC","monoTreeName","type","plot.ID","cc.total","cc.planted","cc.weed","phyD","trtD","PD_as_designed","PD_planted","PD_SES_planted","MNTD_planted","MNTD_SES_planted","MPD_planted","MPD_SES_planted","PD_observed","PD_SES_observed","MNTD_abundance.weighted_observed","MNTD_SES_abundance.weighted_observed","MNTD_observed","MNTD_SES_observed","MPD_abundance.weighted_observed","MPD_SES_abundance.weighted_observed","MPD_observed","MPD_SES_observed","Change_in_MNTD","Change_in_MNTD_SES","Change_in_MNTD_abundance.weighted","Change_in_MNTD_SES_abundance.weighted","Change_in_MPD","Change_in_MPD_SES","Change_in_MPD_abundance.weighted","Change_in_MPD_SES_abundance.weighted","Change_in_PD","Change_in_PD_SES","SR_planted","SR_observed","Change_in_SR","MNTD_ratio","Abundance_weighted_MNTD_ratio","MPD_ratio","Abundance_weighted_MPD_ratio","PD_ratio","SR_ratio","MNTD_SES_ratio","Abundance_weighted_MNTD_SES_ratio","MPD_SES_ratio","Abundance_weighted_MPD_SES_ratio","PD_SES_ratio","CE","SE","NE","biomass.monocultures","biomass.monocultures.noGL","biomass.tmts","biomass.tmts.noGL","phy.div","trait.div","ndvi","biomass.all","Plot.category","pNDVIvalues","pGNDVIvalues","pGDVI2values","pREDvalues","pGREvalues","pNIRvalues","pREGvalues","ndvipercent.1","gndvipercent.1","gdvi2percent.1","ndvipercent.25","gndvipercent.25","gdvi2percent.25","ndviavg.1","gndviavg.1","gdvi2avg.1","TMT.use","gr","ndvicover","gndvicover","gdvi2cover","coverTotal.mono","coverTotal.tmts","ndvi.min","gndvi.min","ndvi.threshold","gndvi.threshold","gdvi2.min","gdvi2.threshold","ndvi.threshold.var","gndvi.threshold.var","gdvi2.threshold.var","ndvi.threshold.noflowers","gndvi.threshold.noflowers","gdvi2.threshold.noflowers"
"24",24,"A",2,6,43.33,43,NA,75,NA,0.290409993914911,7.11241306334479,65.9715952961587,6.41992630290356,85.0589024226908,NA,"Plug","LH.1211957.rep1",75,NA,NA,"L","H",1027.790844931,761.193122621,-1.9013428888947,47.4368753850833,-2.27014488648131,259.592658709561,0.174754715180397,761.193122621,-2.03608142265077,51.058050378904,-1.62161791041729,47.4368753850833,-2.31630608496744,235.803699282181,0.390461651064793,259.592658709561,0.125658115327992,0,-0.0461611984861321,3.62117499382066,0.648526976064019,0,-0.0490965998524051,-23.78895942738,0.215706935884397,0,-0.134738533756068,12,12,0,1,1.07633670987865,1,0.908360430739315,1,1,1.02033403187657,0.714323530658334,0.719054219500038,2.23434114874512,1.07086493159285,0.635677602885414,0.0205335241250027,0.656211127010417,NA,NA,1420.3,1309.8,"L","H",0.375039866218794,1420.3,"Treatment",0.692207988241251,0.654856587030221,0.924905111588272,2269.34454342546,2673.76173778204,13329.0386116434,8820.37109499723,1,1,1,0.999418003103983,1,1,0.692207988241251,0.654856587030221,0.924905111588272,0,1.17820881167129,0.519155991180938,0.491142440272666,0.693678833691204,NA,75,0.624406427145004,0.615099713206291,NA,NA,0.898501917719841,NA,0.737525329844338,0.681863881083558,0.951664333089937,NA,NA,NA
"25",25,"A",2,7,39.33,39.33,30,92.5,"KOEMAC",0.298720234875561,7.35671013555836,62.2678720275241,6.29620014822005,87.3358127209125,"Koeleria_pyramidata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.125,516,NA,NA,NA,NA,0.213051317729687,568.125,"Monoculture",0.614002268388624,0.59050847018838,0.87669028046375,2713.0071648264,2918.56029773904,11451.7340433233,7449.922431021,1,1,1,0.999827770314491,1,1,0.614002268388624,0.59050847018838,0.87669028046375,0,1.07576579066122,0.567952098259477,0.546220334924252,0.810938509428969,92.5,NA,0.437160342931747,0.492253959178925,NA,NA,0.734039068222046,NA,0.632742313146858,0.601423432347504,0.893813554791726,NA,NA,NA
"26",26,"A",2,8,42.5,42.5,NA,75,NA,0.301433850664641,7.63647111562622,59.6687534447761,6.16809203845053,89.0195107002833,NA,"Seed","ML.520465.rep1",75,65,15,"M","L",1233.49597491,1073.48810991,0.256536862940789,99.9459955741667,-0.327810940089783,273.540551121364,0.649637789937798,871.59394191,-0.374242116165278,72.4325800584348,-0.987907589757606,79.556361489,-1.22281887973622,124.067448158841,-1.91645629171353,259.485910804222,0.100733846413924,-20.3896340851667,-0.89500793964644,-27.5134155157319,-0.660096649667823,-14.0546403171414,-0.548903943523874,-149.473102962523,-2.56609408165133,-201.894168,-0.630778979106067,12,10,-2,0.79599348660211,0.724717179936288,0.948619536447063,0.45356144692344,0.811926963944737,0.833333333333333,3.73025646856481,3.01365045805681,0.155061555799531,-2.95003819266276,-1.45882393615944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.786559908887783,0.670669315402876,0.969074432730358,1771.63677039159,3017.35035705382,15462.6708606935,10180.8851432344,1,1,1,1,1,1,0.786559908887783,0.670669315402876,0.969074432730358,0,1.70314277027953,0.589919931665837,0.503001986552157,0.726805824547768,NA,NA,0.764487534761429,0.642646551132202,NA,NA,0.964993238449097,NA,0.811435689349866,0.692409261186346,0.97808777700957,NA,NA,NA
"27",27,"A",2,9,42.33,42.33,NA,85,"ANECAN",0.297075168334906,7.93493755123872,58.3232559275629,6.0407189938025,91.4604097536615,"Anemone_canadensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.875,252.375,NA,NA,NA,NA,0.439389615661049,520.875,"Monoculture",0.734581364017983,0.600773791161878,0.95158761708735,2075.05084364617,3493.52610075661,14075.6603743295,9849.85162910513,1,1,1,1,1,1,0.734581364017983,0.600773791161878,0.95158761708735,0,1.68358578367071,0.624394159415286,0.510657722487596,0.808849474524247,85,NA,0.680514883995056,0.555833691358566,NA,NA,0.930236661434174,NA,0.750839385849579,0.613317796091982,0.959238784711557,NA,NA,NA
"28",28,"A",2,10,42.33,42.33,NA,85,NA,0.284444522490723,8.23835534854314,58.9288634338935,5.94375750398937,100.504270008415,NA,"Seed","LH.1211957.rep1",85,65,35,"L","H",1027.790844931,761.193122621,-1.9013428888947,47.4368753850833,-2.27014488648131,259.592658709561,0.174754715180397,761.193122621,-2.03608142265077,44.763131368609,-1.59176633103377,47.4368753850833,-2.31630608496744,153.756923027243,-1.78617165471494,259.592658709561,0.125658115327992,0,-0.0461611984861321,-2.67374401647431,0.678378555447543,0,-0.0490965998524051,-105.835735682318,-1.96092636989534,0,-0.134738533756068,12,12,0,1,0.94363574761682,1,0.592300736821954,1,1,1.02033403187657,0.701173894456129,0.719054219500038,-10.2210212346551,1.07086493159285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762648876063373,0.665208824449766,0.958418198706697,2098.94259111796,3240.75038434546,16404.4255069147,10614.6905023571,1,1,1,0.999919218030536,1,0.999973071951745,0.762648876063373,0.665208824449766,0.958418198706697,0,1.5439919119557,0.648251544653867,0.565427500782301,0.814655468900692,NA,NA,0.687644052505493,0.610292208194733,NA,NA,0.933756679296494,NA,0.788944813400849,0.681981016059252,0.971107468217182,NA,NA,NA
"29",29,"A",2,11,42.67,42.67,NA,97,"HELMOL",0.272718163107748,8.16626438041092,60.9086032675494,5.93759639761295,102.665564987774,"Helianthus_mollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300.5,1083.375,NA,NA,NA,NA,0.520900158956543,1300.5,"Monoculture",0.753900175894641,0.706476443061644,0.954674811669079,2086.12704538239,2642.04030211228,16028.9415068915,9061.95013073512,1,1,1,1,0.99986936216075,1,0.753900175894641,0.706476443061644,0.954674811669079,0,1.26648101704083,0.731283170617802,0.685282149769795,0.926034567319007,97,NA,0.522381570339203,0.513002192974091,NA,NA,0.820785253047943,NA,0.762287055133569,0.713719119740656,0.960031843558706,NA,NA,NA
"30",30,"A",2,12,40.33,40.33,NA,55,"CORPAL",0.271634777508407,7.04241836856475,64.6491501356012,6.161294864929,80.9574607866462,"Coreopsis_palmata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.375,222.375,NA,NA,NA,NA,0.36427299188515,222.375,"Monoculture",0.65315477483795,0.616609734772929,0.904275333668857,2136.15957273648,2468.25838086364,10872.3017824568,6451.34667948913,1,1,1,0.9987254652052,0.99961763956156,0.99996813663013,0.65315477483795,0.616609734772929,0.904275333668857,0,1.15546535584967,0.359235126160873,0.339135354125111,0.497351433517871,55,NA,0.661523219943047,0.617086747288704,NA,NA,0.920307824015617,NA,0.723240743247101,0.670886727385225,0.948479873858089,NA,NA,NA
"31",31,"A",2,13,41.33,41.33,39.33,85,NA,0.282168338630029,7.6018372626715,71.2486483519913,6.28987972268979,70.7373211786233,NA,"Seed","HH.1374866.rep1",85,75,15,"H","H",1509.10679414,1270.412017592,1.65461359239766,143.050031598667,1.23097441110663,300.562694962303,1.52006218159401,751.73042737,0.790361781269742,234.953804066212,1.32718513564986,181.881561623333,0.6639737782531,179.122307746955,0.309621814138346,282.69973279,0.609344092234473,38.8315300246667,-0.56700063285353,91.9037724675455,0.0962107245432258,-17.862962172303,-0.910718089359541,-121.440387215348,-1.21044036745567,-518.681590222,-0.864251811127915,12,6,-6,1.27145418697711,1.64245894559035,0.940568265883617,0.595956553322163,0.591721754013998,0.5,0.539388773854524,1.07815818401679,0.400867872125786,0.20369022918106,0.477671514909079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.760250016307141,0.6553088554768,0.956423044408953,2171.05375207994,3527.97397765419,17229.3500216938,10957.1466086158,1,1,1,1,0.999968418393128,1,0.760250016307141,0.6553088554768,0.956423044408953,0,1.62500535708721,0.64621251386107,0.55701252715528,0.81295958774761,NA,NA,0.694213390350342,0.59964220225811,NA,NA,0.936903011798859,NA,0.788514094758177,0.673958895240911,0.971130547084027,NA,NA,NA
"32",32,"A",2,14,41.33,41.33,32.33,97,"CXANNE",0.301596690118662,9.36323226350052,80.4658638578911,6.50194057607908,110.038694550443,"Carex_annectens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.375,618.375,NA,NA,NA,NA,0.438496850807302,618.375,"Monoculture",0.70132097930641,0.634548689360337,0.937712565606195,2463.70757504909,3160.92531305227,14239.8206266547,9167.1252031046,1,1,1,1,1,1,0.70132097930641,0.634548689360337,0.937712565606195,0,1.28299532991016,0.680281349927218,0.615512228679527,0.909581188638009,97,NA,0.59188619017601,0.560999846458435,NA,NA,0.876655098795891,NA,0.706142718334646,0.637509012112028,0.940795966741719,NA,NA,NA
"33",33,"A",2,15,40.33,40.33,27.33,55,"LIASPI",0.338888035039478,9.48822649555114,80.9675862243385,6.55511581676096,93.2596197088055,"Liatris_spicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.125,274.125,NA,NA,NA,NA,0.344910187623933,274.125,"Monoculture",0.638033310077068,0.626376222599414,0.891019687234148,2462.11533364727,2556.24575755839,11543.29415118,7325.15175195155,0.999892588614393,1,0.999919443623963,0.999006444683136,0.999973147153598,0.999892591498617,0.638096737802326,0.626376222599414,0.891086018381518,0,1.03823152499184,0.350918320542387,0.344506922429678,0.490060827978781,55,NA,0.653439491987228,0.628838661313057,NA,NA,0.915824830532074,NA,0.719134469118892,0.681358277445577,0.946504446267267,NA,NA,NA
"34",34,"A",2,16,41,41,39,97,"OLIRIG",0.367243442401251,9.32913265437369,78.1702614423952,6.5475786525324,74.8120933264169,"Solidago_rigida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1659.75,1534.5,NA,NA,NA,NA,0.515804792657729,1659.75,"Monoculture",0.731574449761093,0.688993525575778,0.942913973338602,2011.95971744449,2513.29424168854,14455.5403902839,8223.45249433484,1,1,1,0.999920021327646,1,1,0.731574449761093,0.688993525575778,0.942913973338602,0,1.24917721756419,0.70962721626826,0.668323719808505,0.914626554138444,97,NA,0.503004804849625,0.514220563769341,NA,NA,0.80287192106247,NA,0.740869430171468,0.69580650573847,0.94974660812144,NA,NA,NA
"35",35,"A",2,17,40.33,40.33,21.67,65,NA,0.352446246370997,9.26760510780966,72.9638018535802,6.58409260891717,112.776390926479,NA,"Plug","MH.928535.rep1",65,NA,NA,"M","H",1284.802442172,807.931535222,-0.918088144631722,92.6671112888,-0.866744070398352,269.661559222178,0.428639418885372,807.931535222,-0.898562435387128,71.3881490665621,-1.1595044294301,92.6671112888,-0.87372608164621,227.162224452903,0.487320614212877,269.661559222178,0.453877760767943,0,-0.00698201124785813,-21.2789622222378,-0.292760359031753,0,0.0252383418825708,-42.4993347692749,0.058681195327505,0,0.0195257092445945,10,10,0,1,0.770372013044399,1,0.84239750414608,1,1,1.00805544737635,1.33777024733172,1.05888012341049,1.13690107055506,0.978732206315084,0.443660451242622,0.0107476467674567,0.454408098010079,NA,NA,878,873.4,"M","H",0.445869933126775,878,"Treatment",0.67823062110336,0.646553862481149,0.916125371451668,2317.62291773395,2696.23087613465,12982.9276697211,8316.67633962996,1,1,1,0.999795081967213,0.999897540983607,1,0.67823062110336,0.646553862481149,0.916125371451668,0,1.16336046537324,0.440849903717184,0.420260010612747,0.595481491443584,NA,65,0.657053178548813,0.626461890339851,NA,NA,0.91785224378109,NA,0.740940154140589,0.690665619786846,0.954571143293792,NA,NA,NA
"36",36,"A",2,18,41,41,32,75,NA,0.343828218247289,9.39308953972958,71.6065280292367,6.65743598089696,126.800276719214,NA,"Plug","HH.782981.rep1",75,NA,NA,"H","H",1500.03625503,1275.8937835,1.33733359614576,133.763187846154,1.10567159038,263.993354410256,0.27424455821512,1168.8983895,0.997643790854063,102.069811953608,-0.157392728935528,127.077554666667,0.639924468595272,175.238713196207,-0.942851373862938,264.719857643939,0.30049978593451,-6.68563317948718,-0.465747121784726,-31.6933758925456,-1.26306431931553,0.72650323368299,0.02625522771939,-88.7546412140495,-1.21709593207806,-106.995394,-0.339689805291695,13,12,-1,0.950018885710345,0.763063542347709,1.00275197546281,0.663799714154466,0.916140829758969,0.923076923076923,0.578765407525161,-0.142350341914307,1.09573654948805,-3.43799483205555,0.745994711962152,0.657601173015053,0.257723729233693,0.915324902248746,NA,NA,774.8,774.8,"H","H",0.460910275071149,774.8,"Treatment",0.686631733267277,0.637028187432538,0.921969074387918,2135.17327751547,2664.32974924919,12493.6025582393,8003.82488141585,1,1,1,0.999404034685181,0.999970201734259,1,0.686631733267277,0.637028187432538,0.921969074387918,0,1.24782835065708,0.514973799950458,0.477771140574404,0.691476805790939,NA,75,0.646127074956894,0.599697709083557,NA,NA,0.911655873060226,NA,0.731787047026585,0.667586327337992,0.951257550942324,NA,NA,NA
"37",37,"B",3,1,42.33,32,32.5,75,NA,0.234770051992343,6.44494381867226,73.7089401124527,7.13348163646608,85.2967693817536,NA,"Seed","LL.1368877.rep1",75,35,45,"L","L",1054.530069952,1054.530069952,-0.971385191866037,70.5541155642667,-1.1455639773935,264.556300431695,0.325678707039012,838.408316402,-1.10966524847355,34.471110774885,-1.66825740131728,57.4428816147273,-2.03200970852054,199.38315948178,0.207245908242106,266.435928545818,0.362878594845451,-13.1112339495394,-0.886445731127036,-36.0830047893817,-0.522693423923779,1.87962811412291,0.0371998878064395,-65.1731409499153,-0.118432798796906,-216.12175355,-0.138280056607515,15,11,-4,0.814167694617381,0.488576895893277,1.00710483217015,0.753651147814028,0.795053967915929,0.733333333333333,1.77380726752945,1.45627606509857,1.11422265871985,0.6363508075991,1.14235347395185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.689134233774504,0.606358135949097,0.923514605523514,2369.71488467554,3256.99439491823,13564.9858574469,9324.77084998752,0.999970328170435,1,1,0.998724111328705,0.99994065634087,0.999970328170435,0.689152136164275,0.606358135949097,0.923514605523514,0,1.37442458414746,0.516850675330878,0.454768601961823,0.692635954142636,NA,NA,0.63717195391655,0.565476849675179,NA,NA,0.906368911266327,NA,0.735074949356023,0.635113562310321,0.952022756703822,NA,NA,NA
"38",38,"B",3,2,40,28.67,29,15,"BAPBRA",0.238558813408622,6.61188756105859,76.4046620256258,7.08056904218674,99.6125684073187,"Baptisia_bracteata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,0.237838370088413,24,"Monoculture",0.617725263004236,0.570498027344279,0.863315333831346,2555.91113194057,3035.16488181341,11679.3483981541,8383.93896419707,1,1,1,0.999315476190476,0.999791666666667,1,0.617725263004236,0.570498027344279,0.863315333831346,0,1.18750798644121,0.0926587894506354,0.0855747041016418,0.129497300074702,15,NA,0.777332636713982,0.671232464909554,NA,NA,0.96909402012825,NA,0.798980912152264,0.695388029302869,0.97512275581322,NA,NA,NA
"39",39,"B",3,3,39.67,25.67,33.67,99.5,"RATPIN",0.247898537328208,6.74812545174736,77.0358959247091,6.95542469249866,108.377075113947,"Ratibida_pinnata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1042.875,871.5,NA,NA,NA,NA,0.393993170359575,1042.875,"Monoculture",0.731220195812364,0.651306298649423,0.943503372310646,2685.27834464704,3632.56408470604,16740.04712236,11843.0493012126,1,1,1,0.999968377446795,0.99987350978718,1,0.731220195812364,0.651306298649423,0.943503372310646,0,1.3527700366509,0.727564094833302,0.648049767156176,0.938785855449093,99.5,NA,0.443882796168327,0.37825307905674,NA,NA,0.741638948321342,NA,0.732818593557838,0.652901340293052,0.944700446244099,NA,NA,NA
"40",40,"B",3,4,38.67,33.33,38,15,"ANTNEG",0.261142629119608,6.78431711544584,75.2795114662634,6.81658768596467,106.70333916486,"Antennaria_neglecta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.125,43.125,NA,NA,NA,NA,-0.00205498906251538,43.125,"Monoculture",0.440382035324695,0.491323856101368,0.724089312165357,2465.12418848863,2183.78831036666,6575.96008564916,5070.1209906177,1,1,1,0.999429748138761,1,1,0.440382035324695,0.491323856101368,0.724089312165357,0,0.8858735476956,0.0660573052987043,0.0736985784152052,0.108613396824804,15,NA,0.533374571800232,0.540392076969147,NA,NA,0.830485618114471,NA,0.630185674123049,0.600224556301061,0.896393540894973,NA,NA,NA
"41",41,"A",3,5,42,33.67,22,97,"TEUCAN",0.276945423231052,6.81403564844052,72.1070537537353,6.67126687155149,98.1109139033285,"Teucrium_canadense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1486.5,1042.5,NA,NA,NA,NA,0.494865573924074,1486.5,"Monoculture",0.781155311153628,0.727056555257407,0.96817663094046,2077.60373011289,2697.8123729046,17272.3300380024,12085.8455523722,1,1,1,1,1,1,0.781155311153628,0.727056555257407,0.96817663094046,0,1.29852114424054,0.757720651819019,0.705244858599685,0.939131332012246,97,NA,0.669080340266228,0.637693287134171,NA,NA,0.924355714321137,NA,0.785877959949788,0.730708441597989,0.970304804639798,NA,NA,NA
"42",42,"A",3,6,40,37.33,33,75,NA,0.294124886304048,6.96177691876518,67.9544209554373,6.53441005890014,96.0212717051998,NA,"Plug","ML.520465.rep1",75,NA,NA,"M","L",1233.49597491,1073.48810991,0.256536862940789,99.9459955741667,-0.327810940089783,273.540551121364,0.649637789937798,1010.27508791,0.685638705487011,144.447658890845,0.530820476698051,122.212384289,0.099919566284544,212.994957848001,0.358407807153128,285.963341559778,0.921457703342993,22.2663887148333,0.427730506374327,44.5016633166784,0.858631416787834,12.4227904384141,0.271819913405194,-60.5455932733623,-0.29122998278467,-63.213022,0.429101842546222,12,10,-2,1.22278420047665,1.44525709170264,1.04541480371918,0.778659533202082,0.941114371536635,0.833333333333333,-0.304808516327056,-1.61928847326653,1.4184176438246,0.551704061408504,2.67267127861177,0.713208069609108,0.121591196790064,0.834799266399172,NA,NA,1777.5,1711.7,"M","L",0.395085437291599,1777.5,"Treatment",0.734823252677765,0.667782535487821,0.946457409991937,2254.89504998399,3019.87010831263,15287.3336576604,10464.6100919814,1,1,1,1,1,1,0.734823252677765,0.667782535487821,0.946457409991937,0,1.33925084820869,0.551117439508324,0.500836901615866,0.709843057493953,NA,75,0.693122178316116,0.641180247068405,NA,NA,0.936386004090309,NA,0.775567134569121,0.690660629294111,0.967040892918263,NA,NA,NA
"43",43,"A",3,7,41.33,38.33,39,55,"VIOPDF",0.306027993078846,7.16824222085554,63.6935237479902,6.42023067653823,101.409458251988,"Viola_pedatifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.375,24.375,NA,NA,NA,NA,0.406985013009887,45.375,"Monoculture",0.740610392952075,0.613920660698086,0.950885995169266,2164.36835573874,3571.24215317024,15206.7495820504,10643.0990917167,1,1,1,1,1,1,0.740610392952075,0.613920660698086,0.950885995169266,0,1.65001587816659,0.407335716123641,0.337656363383947,0.522987297343096,55,NA,0.751648038625717,0.614500266313553,NA,NA,0.960588073730469,NA,0.788152193032233,0.653961225526523,0.97189227916046,NA,NA,NA
"44",44,"A",3,8,43,41.67,43,NA,NA,0.304292771348534,7.4696440858762,61.5352570504087,6.32217716466584,102.504570168488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50513501618221,0.498394588079287,0.777170096205552,3012.248134938,3104.92341231563,9598.11893481485,6722.26760493321,1,1,1,1,1,1,0.50513501618221,0.498394588079287,0.777170096205552,0,1.03076614980775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",45,"A",3,9,43.33,43.33,NA,65,NA,0.293877572020404,7.81144862057062,60.774889116176,6.21057088027011,106.813352225363,NA,"Seed","MH.928535.rep1",65,55,35,"M","H",1284.802442172,807.931535222,-0.918088144631722,92.6671112888,-0.866744070398352,269.661559222178,0.428639418885372,689.036706,-0.855841788239855,88.971986527027,-0.912054700310861,87.20857975,-1.21550033836196,168.923199680698,-0.816022543233188,268.144821678571,0.353397542893847,-5.45853153879999,-0.348756267963606,-3.69512476177296,-0.0453106299125098,-1.51673754360638,-0.0752418759915247,-100.73835954148,-1.24466196211856,-118.894829222,0.0622463563918668,10,8,-2,0.941095266023905,0.960124744255198,0.994375403198063,0.626426696366906,0.852840464768675,0.8,1.40237514149167,1.05227682710501,0.824463470515188,-1.90375058214469,0.932200021581984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800705196509817,0.678473664527017,0.972735429824675,1763.96197593769,3170.8533127866,16778.5479033944,10808.7898145435,1,1,1,1,1,1,0.800705196509817,0.678473664527017,0.972735429824675,0,1.79757463938588,0.520458377731381,0.441007881942561,0.632278029386039,NA,NA,0.803042244911194,0.668010520935059,NA,NA,0.976416248083115,NA,0.831380626234056,0.708247180817539,0.98299094604617,NA,NA,NA
"46",46,"A",3,10,41.67,41.67,40,85,"SCHSCO",0.280863656234162,8.22523367159096,61.4472615340197,6.06748009942126,118.933001995889,"Schizachyrium_scoparium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680.625,634.5,NA,NA,NA,NA,0.455947786115713,680.625,"Monoculture",0.752581383625821,0.685803721928162,0.958930662289831,1847.16332787939,2471.40716999074,13464.7637529178,7680.68487673225,1,1,1,1,1,1,0.752581383625821,0.685803721928162,0.958930662289831,0,1.33794729068599,0.639694176081948,0.582933163638938,0.815091062946356,85,NA,0.714541655778885,0.645449733734131,NA,NA,0.946055793762207,NA,0.766457308964362,0.698543244616665,0.964935081764514,NA,NA,NA
